job_key,duplicate_key,job_title,company,location,source,score,match_percent,fit_category,target_track,recommended_resume,resume_fit_level,resume_fit_score,resume_suggestions,missing_or_watch_skills,interview_focus,job_intelligence_summary,why_this_fits,resume_focus,job_intelligence_interview_focus,potential_concerns,suggested_next_action,location_status,company_bonus,company_watchlist_category,target_strength,recommendation,apply_priority,application_status,application_stage,application_date,resume_used,cover_letter_used,recruiter_name,recruiter_email,interview_date,salary,follow_up_date,last_updated,apply_url,source_email_url,job_link,notes,match_reasons,email_subject,email_date
job|business systems analyst 2 or 3|metropolitan council|minnesota,job|business systems analyst 2 or 3|metropolitan council|minnesota,Business Systems Analyst 2 or 3,Metropolitan Council,"Minneapolis, MN, United States",Google Job Alert,35,35,Low Match,Business Analyst,Business Analyst Resume,Low Resume Fit,35,"Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",None flagged,Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,"Business Systems Analyst 2 or 3 at Metropolitan Council is a low match for the Business Analyst track. Aligns with business analysis, requirements gathering, and data storytelling goals Good opportunity to connect projects to business decision-making Matches preferred location/work arrangement","Aligns with business analysis, requirements gathering, and data storytelling goals | Good opportunity to connect projects to business decision-making | Matches preferred location/work arrangement","Use Business Analyst Resume. Focus on: Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Strong Target,Skip,Do not prioritize,Not Applied,Not Applied,,Business Analyst Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19f00cc1600e0dad,https://mail.google.com/mail/u/0/#inbox/19f00cc1600e0dad,,"analyst, Minnesota location","10 new jobs for ""business analyst jobs mn"" - Jun 25",2026-06-25
job|business technology analyst|us bank national association|minnesota,job|business technology analyst|us bank national association|minnesota,Business Technology Analyst,US Bank National Association,"Hopkins, MN, United States",Google Job Alert,35,35,Low Match,Business Analyst,Business Analyst Resume,Low Resume Fit,35,"Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",None flagged,Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,"Business Technology Analyst at US Bank National Association is a low match for the Business Analyst track. Aligns with business analysis, requirements gathering, and data storytelling goals Good opportunity to connect projects to business decision-making Matches preferred location/work arrangement","Aligns with business analysis, requirements gathering, and data storytelling goals | Good opportunity to connect projects to business decision-making | Matches preferred location/work arrangement","Use Business Analyst Resume. Focus on: Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Strong Target,Skip,Do not prioritize,Not Applied,Not Applied,,Business Analyst Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19f00cc1600e0dad,https://mail.google.com/mail/u/0/#inbox/19f00cc1600e0dad,,"analyst, Minnesota location","10 new jobs for ""business analyst jobs mn"" - Jun 25",2026-06-25
"job|senior, business solutions analyst - tax transformation|deloitte|minnesota","job|senior, business solutions analyst - tax transformation|deloitte|minnesota","Senior, Business Solutions Analyst - Tax Transformation",Deloitte,"Minneapolis, MN, United States",Google Job Alert,35,35,Low Match,Business Analyst,Business Analyst Resume,Low Resume Fit,35,"Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",None flagged,Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,"Senior, Business Solutions Analyst - Tax Transformation at Deloitte is a low match for the Business Analyst track. Aligns with business analysis, requirements gathering, and data storytelling goals Good opportunity to connect projects to business decision-making Matches preferred location/work arrangement","Aligns with business analysis, requirements gathering, and data storytelling goals | Good opportunity to connect projects to business decision-making | Matches preferred location/work arrangement","Use Business Analyst Resume. Focus on: Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Strong Target,Skip,Do not prioritize,Not Applied,Not Applied,,Business Analyst Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19f00cc1600e0dad,https://mail.google.com/mail/u/0/#inbox/19f00cc1600e0dad,,"analyst, Minnesota location","10 new jobs for ""business analyst jobs mn"" - Jun 25",2026-06-25
job|business technology analyst|u s bank national association|minnesota,job|business technology analyst|u s bank national association|minnesota,Business Technology Analyst,U.S. Bank National Association,"Hopkins, MN, United States",Google Job Alert,35,35,Low Match,Business Analyst,Business Analyst Resume,Low Resume Fit,35,"Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",None flagged,Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,"Business Technology Analyst at U.S. Bank National Association is a low match for the Business Analyst track. Aligns with business analysis, requirements gathering, and data storytelling goals Good opportunity to connect projects to business decision-making Matches preferred location/work arrangement","Aligns with business analysis, requirements gathering, and data storytelling goals | Good opportunity to connect projects to business decision-making | Matches preferred location/work arrangement","Use Business Analyst Resume. Focus on: Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Strong Target,Skip,Do not prioritize,Not Applied,Not Applied,,Business Analyst Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19f00cc1600e0dad,https://mail.google.com/mail/u/0/#inbox/19f00cc1600e0dad,,"analyst, Minnesota location","10 new jobs for ""business analyst jobs mn"" - Jun 25",2026-06-25
"job|trader, operations|osaic|minnesota","job|trader, operations|osaic|minnesota","Trader, Operations",Osaic,"Oakdale, MN",LinkedIn,35,35,Low Match,Operations / Supply Chain,Operations / Supply Chain Resume,Low Resume Fit,35,"Use the Operations / Supply Chain resume | Highlight inventory, purchasing, work orders, Maximo, and plant operations | Connect storeroom experience to process improvement and data tracking",None flagged,Inventory control | Purchasing and receiving | Process improvement | Operations problem solving,"Trader, Operations at Osaic is a low match for the Operations / Supply Chain track. Aligns with operations, inventory, purchasing, and process improvement experience Good fit for connecting plant operations experience to analytics and reporting Matches preferred location/work arrangement","Aligns with operations, inventory, purchasing, and process improvement experience | Good fit for connecting plant operations experience to analytics and reporting | Matches preferred location/work arrangement","Use Operations / Supply Chain Resume. Focus on: Use the Operations / Supply Chain resume | Highlight inventory, purchasing, work orders, Maximo, and plant operations | Connect storeroom experience to process improvement and data tracking",Inventory control | Purchasing and receiving | Process improvement | Operations problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Good Target,Skip,Do not prioritize,Not Applied,Not Applied,,Operations / Supply Chain Resume,No,,,,,,2026-06-27,"https://www.linkedin.com/comm/jobs/search?keywords=Operations+Analyst&distance=25&geoId=103039849&f_TPR=a1782170828-&f_SAL=&sortBy=R&origin=JOB_ALERT_EMAIL&originToLandingJobPostings=4430196718,4431225270,4410276839,4430873505,4432462607,4431292475&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BdtkMpfI2R0%2BlLBDlFr4lcw%3D%3D&midToken=AQEueGkJOVadGg&midSig=3D81E-c3aGisk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqtmxnxc~sv&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqtmxnxc~sv-null-e8kqnz~mqtmxnxc~sv-null-null&eid=e8kqnz-mqtmxnxc-sv&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2U0YmQ4NmM3ZDk0Nzk4YTY4YjYxNzljMzA2Njk0NjUyNTVmMWY3ZGZiZjlkNzBiN2NiZTk3MzgyNjU1MjlkNmJhNGQ0ZDU3NDNlYmYzMTM1OWI4MjViNjcsMSwx",https://mail.google.com/mail/u/0/#inbox/19eff519e4607aab,"https://www.linkedin.com/comm/jobs/search?keywords=Operations+Analyst&distance=25&geoId=103039849&f_TPR=a1782170828-&f_SAL=&sortBy=R&origin=JOB_ALERT_EMAIL&originToLandingJobPostings=4430196718,4431225270,4410276839,4430873505,4432462607,4431292475&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BdtkMpfI2R0%2BlLBDlFr4lcw%3D%3D&midToken=AQEueGkJOVadGg&midSig=3D81E-c3aGisk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqtmxnxc~sv&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqtmxnxc~sv-null-e8kqnz~mqtmxnxc~sv-null-null&eid=e8kqnz-mqtmxnxc-sv&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2U0YmQ4NmM3ZDk0Nzk4YTY4YjYxNzljMzA2Njk0NjUyNTVmMWY3ZGZiZjlkNzBiN2NiZTk3MzgyNjU1MjlkNmJhNGQ0ZDU3NDNlYmYzMTM1OWI4MjViNjcsMSwx",,"operations, Minnesota location",Program Analyst at ATF,2026-06-25
job|incident response analyst|apex systems|minnesota,job|incident response analyst|apex systems|minnesota,Incident Response Analyst,Apex Systems,"Eagan, MN",LinkedIn,35,35,Low Match,General / Other,General Resume,Low Resume Fit,35,"Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",None flagged,Transferable skills | Customer and stakeholder communication | Problem solving,Incident Response Analyst at Apex Systems is a low match for the General / Other track. Possible transferable-skills opportunity Matches preferred location/work arrangement,Possible transferable-skills opportunity | Matches preferred location/work arrangement,"Use General Resume. Focus on: Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",Transferable skills | Customer and stakeholder communication | Problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Standard,Skip,Do not prioritize,Not Applied,Not Applied,,General Resume,No,,,,,,2026-06-27,"https://www.linkedin.com/comm/jobs/search?keywords=Operations+Analyst&distance=25&geoId=103039849&f_TPR=a1782170828-&f_SAL=&sortBy=R&origin=JOB_ALERT_EMAIL&originToLandingJobPostings=4430196718,4431225270,4410276839,4430873505,4432462607,4431292475&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BdtkMpfI2R0%2BlLBDlFr4lcw%3D%3D&midToken=AQEueGkJOVadGg&midSig=3D81E-c3aGisk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqtmxnxc~sv&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqtmxnxc~sv-null-e8kqnz~mqtmxnxc~sv-null-null&eid=e8kqnz-mqtmxnxc-sv&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2U0YmQ4NmM3ZDk0Nzk4YTY4YjYxNzljMzA2Njk0NjUyNTVmMWY3ZGZiZjlkNzBiN2NiZTk3MzgyNjU1MjlkNmJhNGQ0ZDU3NDNlYmYzMTM1OWI4MjViNjcsMSwx",https://mail.google.com/mail/u/0/#inbox/19eff519e4607aab,"https://www.linkedin.com/comm/jobs/search?keywords=Operations+Analyst&distance=25&geoId=103039849&f_TPR=a1782170828-&f_SAL=&sortBy=R&origin=JOB_ALERT_EMAIL&originToLandingJobPostings=4430196718,4431225270,4410276839,4430873505,4432462607,4431292475&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BdtkMpfI2R0%2BlLBDlFr4lcw%3D%3D&midToken=AQEueGkJOVadGg&midSig=3D81E-c3aGisk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqtmxnxc~sv&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-header_ssid_15854420924_fmid_e8kqnz~mqtmxnxc~sv-null-e8kqnz~mqtmxnxc~sv-null-null&eid=e8kqnz-mqtmxnxc-sv&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2U0YmQ4NmM3ZDk0Nzk4YTY4YjYxNzljMzA2Njk0NjUyNTVmMWY3ZGZiZjlkNzBiN2NiZTk3MzgyNjU1MjlkNmJhNGQ0ZDU3NDNlYmYzMTM1OWI4MjViNjcsMSwx",,"analyst, Minnesota location",Program Analyst at ATF,2026-06-25
url|linkedin.com|jobs/view/4429367711,url|linkedin.com|jobs/view/4429367711,Buyer Analyst,nVent,"Blaine, MN (On-site)",LinkedIn,35,35,Low Match,General / Other,General Resume,Low Resume Fit,35,"Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",None flagged,Transferable skills | Customer and stakeholder communication | Problem solving,Buyer Analyst at nVent is a low match for the General / Other track. Possible transferable-skills opportunity Matches preferred location/work arrangement,Possible transferable-skills opportunity | Matches preferred location/work arrangement,"Use General Resume. Focus on: Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",Transferable skills | Customer and stakeholder communication | Problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Standard,Skip,Do not prioritize,Not Applied,Not Applied,,General Resume,No,,,,,,2026-06-27,https://www.linkedin.com/comm/jobs/view/4429367711/?trackingId=bFw88WFNUIZ2f%2BKxOOl4pA%3D%3D&refId=PdI057eQpYPPXmjRrlUcog%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BI%2Bj%2B58VtSYWyhdjGc04Qrg%3D%3D&midToken=AQEueGkJOVadGg&midSig=0QWErTG23Ghsk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-job_posting_2_jobid_4429367711_ssid_15878492716_fmid_e8kqnz~mqson42r~5t&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-job_posting_2_jobid_4429367711_ssid_15878492716_fmid_e8kqnz~mqson42r~5t-null-e8kqnz~mqson42r~5t-null-null&eid=e8kqnz-mqson42r-5t&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2U0YjA4ZGNkZDk0Nzk5YWI4OTYxNzljMzA2Njk0NjUyNTVmMWY3ZGZkY2JkNTFjMmNjZTA1MTkzMmYyZTE2MDI4YmVjN2ViMjFkZmIxNmRmMzdiYjc4ZmIsMSwx,https://mail.google.com/mail/u/0/#inbox/19efbe2ac015ea25,https://www.linkedin.com/comm/jobs/view/4429367711/?trackingId=bFw88WFNUIZ2f%2BKxOOl4pA%3D%3D&refId=PdI057eQpYPPXmjRrlUcog%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3BI%2Bj%2B58VtSYWyhdjGc04Qrg%3D%3D&midToken=AQEueGkJOVadGg&midSig=0QWErTG23Ghsk1&trk=eml-email_job_alert_digest_01-primary_job_list-0-job_posting_2_jobid_4429367711_ssid_15878492716_fmid_e8kqnz~mqson42r~5t&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-job_posting_2_jobid_4429367711_ssid_15878492716_fmid_e8kqnz~mqson42r~5t-null-e8kqnz~mqson42r~5t-null-null&eid=e8kqnz-mqson42r-5t&otpToken=MWEwMzFlZTkxMTJmYzljM2I1MjQwNGVkNGUxY2U0YjA4ZGNkZDk0Nzk5YWI4OTYxNzljMzA2Njk0NjUyNTVmMWY3ZGZkY2JkNTFjMmNjZTA1MTkzMmYyZTE2MDI4YmVjN2ViMjFkZmIxNmRmMzdiYjc4ZmIsMSwx,,"analyst, Minnesota location",Buyer Analyst at nVent,2026-06-24
job|business system analyst with banking & lending|dignifyd|minnesota,job|business system analyst with banking & lending|dignifyd|minnesota,Business System Analyst with Banking & Lending,Dignifyd,"St Paul, MN, United States",Google Job Alert,35,35,Low Match,Business Analyst,Business Analyst Resume,Low Resume Fit,35,"Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",None flagged,Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,"Business System Analyst with Banking & Lending at Dignifyd is a low match for the Business Analyst track. Aligns with business analysis, requirements gathering, and data storytelling goals Good opportunity to connect projects to business decision-making Matches preferred location/work arrangement","Aligns with business analysis, requirements gathering, and data storytelling goals | Good opportunity to connect projects to business decision-making | Matches preferred location/work arrangement","Use Business Analyst Resume. Focus on: Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Strong Target,Skip,Do not prioritize,Not Applied,Not Applied,,Business Analyst Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efb9d8243663e9,https://mail.google.com/mail/u/0/#inbox/19efb9d8243663e9,,"analyst, Minnesota location","10 new jobs for ""business analyst jobs mn"" - Jun 24",2026-06-24
job|commercial multiline business/ system analyst|emergent holdings|minnesota,job|commercial multiline business/ system analyst|emergent holdings|minnesota,Commercial MultiLine Business/ System Analyst,"Emergent Holdings, Inc.","Minneapolis, MN, United States",Google Job Alert,35,35,Low Match,Business Analyst,Business Analyst Resume,Low Resume Fit,35,"Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",None flagged,Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,"Commercial MultiLine Business/ System Analyst at Emergent Holdings, Inc. is a low match for the Business Analyst track. Aligns with business analysis, requirements gathering, and data storytelling goals Good opportunity to connect projects to business decision-making Matches preferred location/work arrangement","Aligns with business analysis, requirements gathering, and data storytelling goals | Good opportunity to connect projects to business decision-making | Matches preferred location/work arrangement","Use Business Analyst Resume. Focus on: Use the Business Analyst resume | Highlight requirements gathering, stakeholder communication, and dashboard work | Connect analytics projects to business decisions",Requirements gathering | Stakeholder communication | Data storytelling | Process improvement,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Strong Target,Skip,Do not prioritize,Not Applied,Not Applied,,Business Analyst Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efb9d8243663e9,https://mail.google.com/mail/u/0/#inbox/19efb9d8243663e9,,"analyst, Minnesota location","10 new jobs for ""business analyst jobs mn"" - Jun 24",2026-06-24
job|dayforce hris analyst|robert half|minnesota,job|dayforce hris analyst|robert half|minnesota,Dayforce HRIS Analyst,Robert Half,"Bloomington, MN, United States",Google Job Alert,35,35,Low Match,General / Other,General Resume,Low Resume Fit,35,"Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",None flagged,Transferable skills | Customer and stakeholder communication | Problem solving,Dayforce HRIS Analyst at Robert Half is a low match for the General / Other track. Possible transferable-skills opportunity Matches preferred location/work arrangement,Possible transferable-skills opportunity | Matches preferred location/work arrangement,"Use General Resume. Focus on: Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",Transferable skills | Customer and stakeholder communication | Problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Standard,Skip,Do not prioritize,Not Applied,Not Applied,,General Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,,"analyst, Minnesota location","10 new jobs for ""analyst  jobs mn"" - Jun 24",2026-06-24
"job|financial analyst jobs in usa, mn, minneapolis | rose international job|rose international|minnesota","job|financial analyst jobs in usa, mn, minneapolis | rose international job|rose international|minnesota","Financial Analyst Jobs in USA, MN, Minneapolis | Rose International Job",Rose International,"Minneapolis, MN, United States",Google Job Alert,35,35,Low Match,General / Other,General Resume,Low Resume Fit,35,"Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",None flagged,Transferable skills | Customer and stakeholder communication | Problem solving,"Financial Analyst Jobs in USA, MN, Minneapolis | Rose International Job at Rose International is a low match for the General / Other track. Possible transferable-skills opportunity Matches preferred location/work arrangement",Possible transferable-skills opportunity | Matches preferred location/work arrangement,"Use General Resume. Focus on: Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",Transferable skills | Customer and stakeholder communication | Problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Standard,Skip,Do not prioritize,Not Applied,Not Applied,,General Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,,"analyst, Minnesota location","10 new jobs for ""analyst  jobs mn"" - Jun 24",2026-06-24
job|risk management analyst|topline financial credit union|minnesota,job|risk management analyst|topline financial credit union|minnesota,Risk Management Analyst,TopLine Financial Credit Union,"Circle Pines, MN, United States",Google Job Alert,35,35,Low Match,General / Other,General Resume,Low Resume Fit,35,"Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",None flagged,Transferable skills | Customer and stakeholder communication | Problem solving,Risk Management Analyst at TopLine Financial Credit Union is a low match for the General / Other track. Possible transferable-skills opportunity Matches preferred location/work arrangement,Possible transferable-skills opportunity | Matches preferred location/work arrangement,"Use General Resume. Focus on: Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",Transferable skills | Customer and stakeholder communication | Problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Standard,Skip,Do not prioritize,Not Applied,Not Applied,,General Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,,"analyst, Minnesota location","10 new jobs for ""analyst  jobs mn"" - Jun 24",2026-06-24
job|revenue analyst - digital assets & money movement|us bank national association|minnesota,job|revenue analyst - digital assets & money movement|us bank national association|minnesota,Revenue Analyst - Digital Assets & Money Movement,US Bank National Association,"Minneapolis, MN, United States",Google Job Alert,35,35,Low Match,General / Other,General Resume,Low Resume Fit,35,"Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",None flagged,Transferable skills | Customer and stakeholder communication | Problem solving,Revenue Analyst - Digital Assets & Money Movement at US Bank National Association is a low match for the General / Other track. Possible transferable-skills opportunity Matches preferred location/work arrangement,Possible transferable-skills opportunity | Matches preferred location/work arrangement,"Use General Resume. Focus on: Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",Transferable skills | Customer and stakeholder communication | Problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Standard,Skip,Do not prioritize,Not Applied,Not Applied,,General Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,,"analyst, Minnesota location","10 new jobs for ""analyst  jobs mn"" - Jun 24",2026-06-24
job|analyst jobs mn|minnesota|dayforce hris analyst,job|analyst jobs mn|minnesota|dayforce hris analyst,Analyst  jobs mn,Minnesota,Dayforce HRIS Analyst,Google Job Alert,35,35,Low Match,General / Other,General Resume,Low Resume Fit,35,"Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",None flagged,Transferable skills | Customer and stakeholder communication | Problem solving,Analyst jobs mn at Minnesota is a low match for the General / Other track. Possible transferable-skills opportunity Matches preferred location/work arrangement,Possible transferable-skills opportunity | Matches preferred location/work arrangement,"Use General Resume. Focus on: Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",Transferable skills | Customer and stakeholder communication | Problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Standard,Skip,Do not prioritize,Not Applied,Not Applied,,General Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,,"analyst, Minnesota location","10 new jobs for ""analyst  jobs mn"" - Jun 24",2026-06-24
job|revenue analyst - digital assets & money movement|u s bank national association|minnesota,job|revenue analyst - digital assets & money movement|u s bank national association|minnesota,Revenue Analyst - Digital Assets & Money Movement,U.S. Bank National Association,"Minneapolis, MN, United States",Google Job Alert,35,35,Low Match,General / Other,General Resume,Low Resume Fit,35,"Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",None flagged,Transferable skills | Customer and stakeholder communication | Problem solving,Revenue Analyst - Digital Assets & Money Movement at U.S. Bank National Association is a low match for the General / Other track. Possible transferable-skills opportunity Matches preferred location/work arrangement,Possible transferable-skills opportunity | Matches preferred location/work arrangement,"Use General Resume. Focus on: Use the General resume | Highlight transferable operations, sales, customer support, and problem solving experience",Transferable skills | Customer and stakeholder communication | Problem solving,No major concerns flagged by current rules,Do not prioritize unless there is a strategic reason,Preferred,0,,Standard,Skip,Do not prioritize,Not Applied,Not Applied,,General Resume,No,,,,,,2026-06-27,,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,https://mail.google.com/mail/u/0/#inbox/19efa05a0d7549eb,,"analyst, Minnesota location","10 new jobs for ""analyst  jobs mn"" - Jun 24",2026-06-24
